subject,action,spot,date,page,url
train,crash,crossing,2022-01-17,1,https://www.dailynews.com/2022/01/16/crews-work-to-right-train-that-derailed-near-la-site-of-recent-wave-of-cargo-thefts/
train,crash,crossing,2022-01-18,1,https://www.counton2.com/news/local-news/charleston-county-news/police-investigating-sunday-morning-train-vs-vehicle-accident-at-remount-road/
train,crash,crossing,2022-01-19,1,https://www.miamiherald.com/news/business/article257073802.html
train,crash,crossing,2022-01-20,1,https://www.cleveland19.com/2022/01/20/train-pickup-truck-collide-mentor-railroad-crossing/
train,crash,crossing,2022-01-21,1,https://www.nbcboston.com/news/local/emergency-crews-respond-to-tracks-near-north-wilmington-station/2618598/?os=dio...&ref=app
train,crash,crossing,2022-01-22,1,https://www.nbcboston.com/news/local/mbta-says-human-error-is-focus-of-investigation-after-woman-killed-in-train-collision/2619711/
train,crash,crossing,2022-01-23,1,https://www.avweb.com/aviation-news/ntsb-prelim-explains-172-train-collision-crash-sequence/
train,crash,crossing,2022-01-23,1,https://www.ksla.com/2022/01/23/truck-hits-train-bossier-city-investigation-underway/
train,crash,crossing,2022-01-23,1,https://www.bostonherald.com/2022/01/23/wilmington-deadly-train-strike-mbta-says-human-error-is-behind-heartbreaking-accident/
train,crash,crossing,2022-01-24,1,https://www.nbcboston.com/news/local/keolis-worker-on-leave-amid-investigation-into-deadly-crash-on-mbta-commuter-rail/2622003/
train,crash,crossing,2022-01-24,1,https://www.bostonglobe.com/2022/01/24/metro/commuter-rail-signal-worker-placed-administrative-leave-after-fatal-crash-wilmington/
train,crash,crossing,2022-01-25,1,
train,crash,crossing,2022-01-26,1,https://sanfernandosun.com/2022/01/26/four-police-officers-who-saved-whiteman-pilot-honored-in-small-ceremony/
train,crash,crossing,2022-01-27,1,
train,crash,crossing,2022-01-28,1,
train,crash,crossing,2022-01-29,1,
train,crash,crossing,2022-01-30,1,https://www.pressreader.com/jamaica/jamaica-gleaner/20220130/282179359477736
train,crash,crossing,2022-01-31,1,
train,crash,crossing,2022-02-01,1,
train,crash,crossing,2022-02-02,1,https://www.capitalgazette.com/2022/02/02/serious-collision-in-linthicum-involving-light-rail-train-and-vehicle-leaves-one-dead-fire-department-says/
train,crash,crossing,2022-02-02,1,https://www.arundel.news/news/florida-teen-killed-in-linthicum-light-rail-crash/article_7842ebc8-84ff-11ec-bdd9-0ba1b762b5ee.html
train,crash,crossing,2022-02-03,1,https://www.arundel.news/news/video-of-linthicum-light-rail-crash-shows-train-entered-roadway-as-gates-lowered/article_e5d59672-85a4-11ec-8aea-23fda99684ca.html
train,crash,crossing,2022-02-03,1,https://www.cbsnews.com/baltimore/news/lamar-patterson-st-frances-academy-fatal-train-collision/
train,crash,crossing,2022-02-03,1,https://www.wbaltv.com/article/fatal-car-accident-involving-light-rail-linthicum/38961382
train,crash,crossing,2022-02-03,1,https://www.masslive.com/police-fire/2022/02/pickup-truck-hit-by-freight-train-in-sherborn-pushed-200-feet-down-tracks-driver-hospitalized.html
train,crash,crossing,2022-02-03,1,https://www.hampshirelive.news/news/hampshire-news/network-rail-work-parts-portsmouth-6596020
train,crash,crossing,2022-02-04,1,https://www.fox32chicago.com/news/orland-park-school-bus-train-collision-hero-bus-driver-escorts-children-off-before-metra-strikes-bus
train,crash,crossing,2022-02-04,1,https://www.pressdemocrat.com/article/news/smart-train-collides-with-vehicle-in-rohnert-park/
train,crash,crossing,2022-02-04,1,https://eastpdxnews.com/general-news-features/car-tangles-with-max-train-in-glenfair-max-wins/
train,crash,crossing,2022-02-04,1,https://www.cbsnews.com/chicago/news/metra-train-hits-school-bus-in-orland-park/
train,crash,crossing,2022-02-04,1,https://www.cbsnews.com/chicago/news/orland-park-metra-train-hits-school-bus-sixth-grader/
train,crash,crossing,2022-02-05,1,https://www.rockymounttelegram.com/news/local/city-panel-hears-complaints-about-long-waits-at-downtown-railroad-crossings/article_1603eb52-d351-5224-8de4-c4277f5d9839.html
train,crash,crossing,2022-02-06,1,https://www.nbcboston.com/news/local/mbta-commuter-rail-train-hits-unoccupied-car-stuck-on-tracks-in-ashland/2636214/?os=fuzzscan2o&ref=app
train,crash,crossing,2022-02-07,1,https://www.metrowestdailynews.com/story/news/2022/02/07/ashland-train-crashes-car-tracks/6689401001/
train,crash,crossing,2022-02-07,1,https://www.nbcboston.com/news/local/train-hits-car-after-gps-directs-driver-onto-tracks-in-ashland/2636841/
train,crash,crossing,2022-02-07,1,https://www.wcvb.com/article/car-struck-by-train-ashland-massachusetts-february-6-2022/38995643
train,crash,crossing,2022-02-07,1,https://www.bostonglobe.com/2022/02/07/metro/florida-man-using-gps-takes-wrong-turn-onto-tracks-ashland-exits-car-before-train-destroys-it/
train,crash,crossing,2022-02-08,1,https://www.sanluisobispo.com/news/local/article258185853.html
train,crash,crossing,2022-02-09,1,https://www.ksnblocal4.com/2022/02/09/innocent-driver-police-dog-among-those-killed-york-car-train-crash/
train,crash,crossing,2022-02-09,1,https://www.fox2detroit.com/news/woman-killed-after-collision-with-train-in-milford
train,crash,crossing,2022-02-09,1,https://www.theoaklandpress.com/2022/02/09/1-dead-in-milford-after-car-and-train-collide/
train,crash,crossing,2022-02-09,1,https://www.sanluisobispo.com/news/local/article258218328.html
train,crash,crossing,2022-02-10,1,https://www.ketv.com/article/york-nebraska-two-people-police-k-9-die-train-crash/39024879
train,crash,crossing,2022-02-11,1,
train,crash,crossing,2022-02-12,1,
train,crash,crossing,2022-02-13,1,
train,crash,crossing,2022-02-14,1,https://www.caller.com/story/news/local/2022/02/14/infant-killed-adults-injured-train-crash-san-patricio-county-edroy-mathis/6783391001/
train,crash,crossing,2022-02-14,1,https://www.mercurynews.com/2022/02/14/mountain-view-pedestrian-hit-killed-by-caltrain-at-rengstorff-ave/
train,crash,crossing,2022-02-14,1,https://clubofmozambique.com/news/mozambique-accident-in-coal-export-railway-209480/
train,crash,crossing,2022-02-14,1,https://www.india.com/viral/viral-video-man-has-a-brush-with-death-as-speeding-rajdhani-train-crushes-his-bike-in-mumbai-watch-5239988/
train,crash,crossing,2022-02-15,1,https://www.lehighvalleylive.com/northampton-county/2022/02/truck-driver-cited-in-train-crash-that-left-him-injured-closed-route-512.html
train,crash,crossing,2022-02-15,1,https://www.cbsnews.com/miami/news/woman-baby-narrowly-escape-brightline-train-crash/
train,crash,crossing,2022-02-15,1,https://nypost.com/2022/02/15/motorcyclist-cheats-death-in-jaw-dropping-near-miss-video/
train,crash,crossing,2022-02-15,1,https://bocapost.com/news/florida/palm-beach-county/delray-beach-news/mother-and-child-escape-vehicle-before-brightline-train-crash-in-delray-beach/
train,crash,crossing,2022-02-16,1,https://www.wesh.com/article/brightline-train-crashes/39105015
train,crash,crossing,2022-02-16,1,https://www.miamiherald.com/news/local/article258456793.html
train,crash,crossing,2022-02-16,1,https://www.nbcmiami.com/news/local/video-shows-brightline-slamming-into-car-in-3rd-train-collision-this-week/2692277/
train,crash,crossing,2022-02-16,1,https://www.wpbf.com/article/lake-worth-beach-brightline-crash-hospital/39104695
train,crash,crossing,2022-02-16,1,https://abc3340.com/news/nation-world/video-florida-train-slams-into-car-racing-to-beat-it-west-palm-beach-lake-worth-florida-brightline-locomotive-crash-accident-train-vs-car-vehcle-speeding-high-speed-luis-paez
train,crash,crossing,2022-02-16,1,https://www.foxnews.com/us/florida-train-slams-car-on-tracks-video
train,crash,crossing,2022-02-16,1,https://www.thenationalnews.com/world/asia/2022/02/16/motorcyclist-narrowly-escapes-death-on-railway-tracks-in-india/
train,crash,crossing,2022-02-16,1,https://www.nbcmiami.com/news/national-international/floridas-brightline-high-speed-rail-deaths-rise-to-57-in-5-years/2692648/
train,crash,crossing,2022-02-17,1,https://southseattleemerald.org/news/2022/02/17/sound-transit-eliminates-design-that-made-south-end-light-rail-most-dangerous-stretch
train,crash,crossing,2022-02-17,1,https://www.wpbf.com/article/its-a-miracle-hes-alive-says-daughter-of-lake-worth-beach-man-hit-by-a-train-and-survived/39113241
train,crash,crossing,2022-02-18,1,https://www.nbcboston.com/news/local/after-fatal-crash-another-failure-reported-at-railroad-crossing-in-wilmington-mass/2649196/
train,crash,crossing,2022-02-19,1,https://www.miamiherald.com/news/curious305/article258165073.html
train,crash,crossing,2022-02-20,1,
train,crash,crossing,2022-02-21,1,https://www.wtae.com/article/coroner-to-responds-crash-involving-train-and-car-in-washington-county/39150322
train,crash,crossing,2022-02-21,1,https://www.valleynewslive.com/2022/02/22/train-hits-semi-railroad-crossing-near-leeds-nd/
train,crash,crossing,2022-02-21,1,https://www.kxan.com/news/local/hays/1-dead-after-train-collision-in-san-marcos/
train,crash,crossing,2022-02-22,1,https://www.nbcboston.com/news/local/mbta-keolis-change-protocols-after-deadly-crash-at-wilmington-train-crossing/2651940/
train,crash,crossing,2022-02-22,1,https://www.wbrc.com/2022/02/22/calera-pd-train-hits-car-crossing-tracks-driver-injured/
train,crash,crossing,2022-02-22,1,https://www.capitalgazette.com/2022/02/22/intersection-of-fatal-linthicum-light-rail-crash-was-deemed-high-priority-for-replacement-two-decades-ago/
train,crash,crossing,2022-02-22,1,https://myfox8.com/news/north-carolina/piedmont-triad/train-hits-empty-trailer-in-jamestown-after-driver-failed-to-yield-at-crossing-troopers-say/
train,crash,crossing,2022-02-22,1,https://www.wane.com/news/local-news/what-to-do-if-a-train-is-blocking-a-crossing/
train,crash,crossing,2022-02-23,1,https://www.mysanantonio.com/news/local/article/16-year-old-girl-hit-killed-train-San-Marcos-16940707.php
train,crash,crossing,2022-02-23,1,https://retro1025.com/how-to-deal-with-annoying-trains-that-pass-through-fort-collins/
train,crash,crossing,2022-02-24,1,https://www.wbur.org/news/2022/02/24/mbta-keolis-safety-measures-fatal-crash
train,crash,crossing,2022-02-24,1,https://www.sun-sentinel.com/2022/02/24/as-more-people-die-on-train-tracks-federal-inspectors-set-out-to-help-fix-this-problem/
train,crash,crossing,2022-02-25,1,https://accesswdun.com/article/2022/2/1080826/road-open-following-tractor-trailer-train-crash
train,crash,crossing,2022-02-25,1,https://www.boston.com/news/local-news/2022/02/25/mbta-trains-hit-snowplow-in-waltham-tractor-trailer-in-littleton/
train,crash,crossing,2022-02-25,1,https://www.boston25news.com/news/local/crash-waltham-between-mbta-commuter-rail-train-sidewalk-snow-plow/ELXBN57NLFDJ7GO6YVXG73B32Q/
train,crash,crossing,2022-02-25,1,https://www.pennlive.com/crime/2022/02/pa-woman-22-killed-in-violent-car-train-crash-ill-miss-her-every-day.html
train,crash,crossing,2022-02-25,1,https://www.nbcboston.com/news/local/mbta-train-hits-plow-truck-in-waltham/2654662/
train,crash,crossing,2022-02-26,1,
train,crash,crossing,2022-02-27,1,https://www.wfmynews2.com/article/news/crime/driver-dies-after-train-crash-in-thomasville/83-a6080202-b658-4b24-8640-a2fcf7faf6aa
train,crash,crossing,2022-02-28,1,https://www.kltv.com/2022/02/28/judge-requests-deposition-train-conductor-fatal-athens-school-bus-crash/
train,crash,crossing,2022-03-01,1,https://www.wric.com/news/local-news/csx-train-smashes-into-ford-f-150-in-louisa-county/
train,crash,crossing,2022-03-01,1,https://kfoxtv.com/news/local/las-cruces-police-respond-to-train-crash-involving-pedestrian
train,crash,crossing,2022-03-01,1,https://www.idahostatejournal.com/freeaccess/one-injured-when-garbage-truck-is-struck-by-train-in-local-town/article_39ab5228-41f2-535d-a68c-a7e0b43ce79f.html
train,crash,crossing,2022-03-01,1,https://www.palmbeachpost.com/story/news/local/2022/03/01/crash-near-west-palm-beach-kills-woman-46-walking-roadway/6975920001/
train,crash,crossing,2022-03-01,1,https://www.cbs42.com/top-stories/alabama-house-passes-bill-preventing-trains-from-blocking-crossings/
train,crash,crossing,2022-03-02,1,https://www.wdtn.com/news/local-news/train-collides-with-semi-tracks-blocked-across-versailles/
train,crash,crossing,2022-03-02,1,https://www.yesweekly.com/news/jamestown_news/truck-driver-at-fault-for-train-truck-collision/article_67b89bca-9a4b-11ec-85f1-27f74f5dc273.html
train,crash,crossing,2022-03-02,1,https://www.wbrc.com/2022/03/03/alabama-lawmakers-working-stop-trains-blocking-railroad-crossings/
train,crash,crossing,2022-03-03,1,
train,crash,crossing,2022-03-04,1,https://www.nbcboston.com/news/local/mbta-train-collides-with-car-in-shirley/2661567/
train,crash,crossing,2022-03-04,1,https://www.whio.com/news/local/semi-hit-by-train-versailles-railroad-crossings-blocked-throughout-town/FINQFJHEJFG35NUBQAV3KNMFOM/
train,crash,crossing,2022-03-05,1,
train,crash,crossing,2022-03-06,1,
train,crash,crossing,2022-03-07,1,
train,crash,crossing,2022-03-08,1,https://kdhnews.com/news/local/killeen-police-girl-fatally-struck-by-train-near-killeen-high-school/article_53cc4c46-9f33-11ec-9d82-2b55b1879e7b.html
train,crash,crossing,2022-03-08,1,https://kfor.com/news/local/edmond-rail-crossing-closures-may-impact-your-route/
train,crash,crossing,2022-03-09,1,https://abc7chicago.com/harvey-crash-train-155th-halsted/11635096/
train,crash,crossing,2022-03-09,1,https://www.delawareonline.com/story/news/2022/03/09/newark-train-collides-vehicle-stuck-railway/9446754002/
train,crash,crossing,2022-03-09,1,https://www.nbcnews.com/news/us-news/four-dead-suv-hits-freight-train-suburban-chicago-rcna19317
train,crash,crossing,2022-03-09,1,https://newschannel20.com/news/local/4-dead-when-suv-hits-freight-train-in-northern-illinois
train,crash,crossing,2022-03-09,1,https://www.deccanherald.com/india/karnataka/lucky-escape-for-many-as-shatabdi-express-runs-over-man-in-kolar-1089834.html
train,crash,crossing,2022-03-10,1,https://www.cbsnews.com/philadelphia/news/charges-filed-against-driver-of-car-involved-in-crash-with-train-in-newark/
train,crash,crossing,2022-03-10,1,https://abc7chicago.com/metra-crash-la-grange-bnsf-delays-stone-avenue/11638663/
train,crash,crossing,2022-03-10,1,https://www.newarkpostonline.com/news/driver-cited-after-train-hits-his-car-on-west-main-street/article_b295c128-02c5-5f11-a6a6-20123501c30b.html
train,crash,crossing,2022-03-10,1,https://www.theguardian.com/business/2022/mar/10/wrongly-built-drainage-system-led-to-stonehaven-train-crash-investigators-find
train,crash,crossing,2022-03-11,1,https://abc7chicago.com/harvey-il-train-crash-fatal-car-accident/11644179/
train,crash,crossing,2022-03-11,1,https://www.cbsnews.com/chicago/news/a-vigil-to-be-held-honoring-four-people-killed-in-train-crash-in-harvey/
train,crash,crossing,2022-03-12,1,https://www.mylondon.news/news/north-london-news/london-woman-who-electrocuted-lost-22332355
train,crash,crossing,2022-03-13,1,
train,crash,crossing,2022-03-14,1,https://kslnewsradio.com/1965505/uta-gives-safety-tips-after-frontrunner-car-crash/
train,crash,crossing,2022-03-15,1,https://www.lohud.com/story/news/local/rockland/2022/03/15/clarkstown-ceremony-honor-students-killed-1972-school-bus-crash/7005563001/
train,crash,crossing,2022-03-15,1,https://www.abc12.com/news/crime/multiple-cars-removed-from-flint-railroad-crossing-after-ignoring-construction-zone-driving-down-tracks/article_9236fd3c-dacd-5d8a-99da-2bf251b7d4b9.html
train,crash,crossing,2022-03-16,1,
train,crash,crossing,2022-03-17,1,
train,crash,crossing,2022-03-18,1,https://www.newpelican.com/articles/as-brightline-deaths-mount-is-enough-being-done-to-prevent-collisions/
train,crash,crossing,2022-03-19,1,
train,crash,crossing,2022-03-20,1,
train,crash,crossing,2022-03-21,1,https://www.newarab.com/news/tunisia-train-collision-injures-95-emergency-services
train,crash,crossing,2022-03-21,1,https://english.alarabiya.net/News/north-africa/2022/03/21/Tunisia-train-collision-injures-95-Emergency-services
train,crash,crossing,2022-03-22,1,
train,crash,crossing,2022-03-23,1,
train,crash,crossing,2022-03-24,1,https://www.wdhn.com/news/midland-city-railroad-crossing-causing-concern-among-law-enforcement-and-people-living-nearby/
train,crash,crossing,2022-03-24,1,https://www.cbsnews.com/newyork/news/50-years-since-deadly-congers-school-bus-crash-in-clarkstown/
train,crash,crossing,2022-03-25,1,
train,crash,crossing,2022-03-26,1,
train,crash,crossing,2022-03-27,1,https://www.newspapers.com/article/wisconsin-state-journal/98486506/
train,crash,crossing,2022-03-28,1,https://www.fox10phoenix.com/news/phoenix-woman-killed-in-flagstaff-collision-involving-train-police-say
train,crash,crossing,2022-03-29,1,https://abc13.com/pedestrians-killed-westheimer-road-woman-and-man-crossing-street-houston-crime/11687911/
train,crash,crossing,2022-03-30,1,https://abc13.com/pedestrians-killed-westheimer-road-woman-and-man-crossing-street-houston-crime/11692381/
train,crash,crossing,2022-03-31,1,https://www.click2houston.com/traffic/2022/03/31/ask-2-im-always-late-to-work-how-do-i-report-a-train-stuck-at-a-railroad-crossing/
train,crash,crossing,2022-04-01,1,https://blockclubchicago.org/2022/04/01/benefit-concert-for-norwood-park-teen-badly-injured-in-crash-planned-for-sunday/
train,crash,crossing,2022-04-02,1,
train,crash,crossing,2022-04-03,1,https://www.5newsonline.com/article/news/local/2-pedestrians-struck-by-train-in-van-buren/527-f3440ff1-2ba8-406e-be38-f87253ece467
train,crash,crossing,2022-04-04,1,https://www.fox32chicago.com/news/illinois-man-killed-in-crash-involving-train-near-wilmington
train,crash,crossing,2022-04-05,1,https://www.reuters.com/world/europe/several-killed-truck-crashes-into-train-hungary-police-2022-04-05/
train,crash,crossing,2022-04-05,1,https://www.upi.com/Top_News/World-News/2022/04/05/Hungary-train-crash-derail-deaths-injuries/8931649163347/
train,crash,crossing,2022-04-05,1,https://english.alarabiya.net/News/world/2022/04/05/Several-dead-injured-in-Hungary-train-crash-Police
train,crash,crossing,2022-04-05,1,https://gulfnews.com/world/europe/five-dead-in-hungary-train-crash-police-1.1649142664335
train,crash,crossing,2022-04-05,1,https://www.infomigrants.net/fr/post/39651/italy-two-migrants-killed-one-injured-in-lorry-accident-on-a10
train,crash,crossing,2022-04-06,1,https://www.clickorlando.com/news/local/2022/04/06/sunrail-crash-with-dump-truck-creates-delays-in-lake-mary/
train,crash,crossing,2022-04-07,1,https://www.miamiherald.com/news/business/article260080325.html
train,crash,crossing,2022-04-08,1,
train,crash,crossing,2022-04-09,1,
train,crash,crossing,2022-04-10,1,https://www.pressdemocrat.com/article/lifestyle/santa-rosa-dui-suspect-identified-after-two-car-crash-on-piner-road/
train,crash,crossing,2022-04-11,1,https://www.northjersey.com/story/news/essex/montclair/2022/04/11/eric-boehlert-bike-accident-train-killed-montclair-nj-transit/7275044001/
train,crash,crossing,2022-04-12,1,https://nj1015.com/nj-transit-rail-gates-worked-eric-boehlert-montclair-death/
train,crash,crossing,2022-04-12,1,https://bikeportland.org/2022/04/12/gubernatorial-candidate-betsy-johnson-says-no-to-light-rail-and-bikes-on-i-5-crossing-project-351959
train,crash,crossing,2022-04-13,1,
train,crash,crossing,2022-04-14,1,https://www.californiademocrat.com/news/2022/apr/14/truck-train-collide-no-injuries-reported/
train,crash,crossing,2022-04-15,1,https://www.newstribune.com/news/2022/apr/15/truck-train-collide-no-injuries-reported/
train,crash,crossing,2022-04-15,1,https://www.mylondon.news/news/north-london-news/man-80s-rushed-hospital-after-23702516
train,crash,crossing,2022-04-16,1,https://kmph.com/news/local/video-truck-gets-struck-by-train-in-sanger
train,crash,crossing,2022-04-17,1,https://www.newsweek.com/driver-trying-beat-amtrak-train-crossing-dies-along-passenger-1698525
train,crash,crossing,2022-04-17,1,https://www.nbcnews.com/news/two-killed-houston-car-crash-amtrak-train-rcna24742
train,crash,crossing,2022-04-17,1,https://vtdigger.org/2022/04/17/then-again-early-motor-vehicles-in-vermont-made-unfortunate-history/
train,crash,crossing,2022-04-18,1,
train,crash,crossing,2022-04-19,1,https://whnt.com/news/tennessee-news/train-crash-causes-fuel-spill-in-the-nations/
train,crash,crossing,2022-04-19,1,http://www.northescambia.com/2022/04/train-blocks-fairground-road-in-molino-for-hours-crossing-replacements-underway-in-atmore
train,crash,crossing,2022-04-20,1,https://abc13.com/train-crash-hockley-katy-road-wreck-18-wheeler-hits-truck/11772682/
train,crash,crossing,2022-04-20,1,https://www.sltrib.com/news/2022/04/20/year-old-fatally-struck/
train,crash,crossing,2022-04-21,1,https://www.theprogress.com/news/video-lower-mainland-train-truck-crash-kills-one
train,crash,crossing,2022-04-22,1,
train,crash,crossing,2022-04-23,1,https://www.wyff4.com/article/amtrak-train-derails-in-southeast-iowa-1990/39803698
train,crash,crossing,2022-04-24,1,
train,crash,crossing,2022-04-25,1,https://newbraunfels.gov/CivicAlerts.asp?AID=2999
train,crash,crossing,2022-04-26,1,https://www.cbsnews.com/texas/news/amtrak-train-hits-kills-person-crossing-tracks-at-west-irving-station/
train,crash,crossing,2022-04-26,1,https://www.zimlive.com/2-dead-as-train-ploughs-into-honda-fit-in-harare-police/
train,crash,crossing,2022-04-27,1,https://www.tri-cityherald.com/news/local/crime/article260814272.html
train,crash,crossing,2022-04-27,1,https://www.mylondon.news/news/zone-1-news/crossrail-1-crossrail-2-crossrail-23762399
train,crash,crossing,2022-04-28,1,
train,crash,crossing,2022-04-29,1,https://www.palmbeachpost.com/story/news/local/2022/04/29/brightline-train-deaths-palm-beach-county-list/7443993001/
train,crash,crossing,2022-04-29,1,https://www.wpbf.com/article/brightline-fdot-federal-grant-safety-enhancement-measures-railroad-crossings/39863961
train,crash,crossing,2022-04-29,1,https://www.cbsnews.com/losangeles/news/person-killed-after-being-struck-by-metro-a-line-train-in-florence-firestone/
train,crash,crossing,2022-04-30,1,
train,crash,crossing,2022-05-01,1,https://wach.com/news/local/richland-county-family-devastated-after-fatal-train-collision
train,crash,crossing,2022-05-02,1,https://www.local10.com/news/local/2022/05/02/driver-seriously-injured-in-crash-involving-train-in-pompano-beach/
train,crash,crossing,2022-05-02,1,https://www.sun-sentinel.com/2022/05/02/another-motorist-is-dead-after-driving-around-railroad-crossing-gates-in-pompano-beach/
train,crash,crossing,2022-05-02,1,https://wach.com/news/local/railroad-removal-project-addressing-safety-concerns-for-the-midlands
train,crash,crossing,2022-05-03,1,https://www.cbsnews.com/sacramento/news/person-injured-after-car-hit-by-train-in-turlock/
train,crash,crossing,2022-05-03,1,https://www.palmbeachpost.com/story/news/columns/2022/05/03/blowing-brightline-train-horns-safety-measure-not-used-south-florida-crossings/9614599002/
train,crash,crossing,2022-05-03,1,https://www.miamiherald.com/news/local/community/broward/article261030962.html
train,crash,crossing,2022-05-03,1,https://www.local10.com/news/local/2022/05/03/jeep-brightline-train-collide-in-hollywood/
train,crash,crossing,2022-05-03,1,https://www.sun-sentinel.com/2022/05/03/jeep-driver-in-critical-condition-after-crash-with-brightline-train-police-say-its-the-second-crash-in-two-days/
train,crash,crossing,2022-05-03,1,https://www.macon.com/news/state/georgia/article261022572.html
train,crash,crossing,2022-05-04,1,https://www.local10.com/news/local/2022/05/04/driver-of-jeep-dies-following-crash-involving-brightline-train-in-hollywood/
train,crash,crossing,2022-05-05,1,https://www.startribune.com/portions-of-7-major-twin-cities-highways-to-be-closed-this-weekend/600170791
train,crash,crossing,2022-05-06,1,
train,crash,crossing,2022-05-07,1,
train,crash,crossing,2022-05-08,1,
train,crash,crossing,2022-05-09,1,https://www.local10.com/news/local/2022/05/09/woman-riding-scooter-dies-after-crashing-into-side-of-brightline-train/
train,crash,crossing,2022-05-09,1,https://www.pratidintime.com/latest-assam-news-breaking-news-assam/assam-1-dead-in-train-accident-in-dhemaji
train,crash,crossing,2022-05-10,1,https://www.fox13seattle.com/news/18-year-old-walks-away-with-minor-injuries-after-crashing-into-a-train-in-rainier
train,crash,crossing,2022-05-10,1,https://kfor.com/news/local/edmond-street-closed-after-train-crashes-into-vehicle/
train,crash,crossing,2022-05-11,1,https://www.chicagotribune.com/2022/05/11/bnsf-passenger-killed-during-devastating-fiery-collision-with-stalled-truck-in-clarendon-hills-officials/
train,crash,crossing,2022-05-11,1,https://abc7chicago.com/metra-delays-bensf-trains-bnsf-update-clarendon-hills-train-accident/11837397/
train,crash,crossing,2022-05-11,1,https://www.inmaricopa.com/union-pacific-train-strikes-stuck-truck/
train,crash,crossing,2022-05-11,1,https://patch.com/illinois/hinsdale/train-hits-truck-clarendon-hills-metra
train,crash,crossing,2022-05-11,1,https://www.clickondetroit.com/news/local/2022/05/11/drunken-driver-crosses-median-in-taylor-crashes-on-lawn-of-state-police-post/
train,crash,crossing,2022-05-12,1,https://www.cbsnews.com/chicago/news/christina-lopez-metra-train-crash-clarendon-hills-truck-stopped-on-tracks-bnsf-railway/
train,crash,crossing,2022-05-12,1,https://abc7chicago.com/clarendon-hills-metra-accident-crash-bnsf-train/11840185/
train,crash,crossing,2022-05-12,1,https://www.nbcchicago.com/news/local/family-of-grandmother-killed-in-crash-says-accident-preventable-as-key-questions-remain/2831645/
train,crash,crossing,2022-05-12,1,https://patch.com/illinois/hinsdale/woman-ejected-train-clarendon-hills-ntsb
train,crash,crossing,2022-05-12,1,https://www.chicagotribune.com/2022/05/12/doting-grandmother-devoted-sister-single-mom-and-loyal-friend-72-killed-in-clarendon-hills-bnsf-metra-collision-family-says/
train,crash,crossing,2022-05-12,1,https://www.nbcchicago.com/news/local/victim-of-deadly-clarendon-hills-metra-bnsf-train-collision-ided-by-family/2831123/
train,crash,crossing,2022-05-12,1,https://www.cbsnews.com/chicago/news/metra-bnsf-line-train-hits-semi-truck-causing-fire-in-clarendon-hills/
train,crash,crossing,2022-05-13,1,https://www.miamiherald.com/news/business/article261413002.html
train,crash,crossing,2022-05-13,1,https://www.startribune.com/mndot-to-close-parts-of-i-94-hwy-36-and-cedar-avenue-for-weekend-road-work/600173056
train,crash,crossing,2022-05-14,1,
train,crash,crossing,2022-05-15,1,https://canbyfirst.com/pedestrian-killed-in-train-crash-in-downtown-canby/
train,crash,crossing,2022-05-15,1,https://www.nbcboston.com/news/local/abington-high-school-senior-fatally-struck-by-mbta-commuter-rail-train-tragic-accident/2721024/
train,crash,crossing,2022-05-15,1,https://www.boston25news.com/news/local/abington-high-school-senior-dies-after-getting-hit-by-commuter-rail-train/PZFFXUYWOJHAFCXDC5ZC2JCKO4/
train,crash,crossing,2022-05-16,1,https://fox2now.com/news/missouri/train-versus-car-crash-in-kimmswick-kills-one/
train,crash,crossing,2022-05-16,1,https://people.com/human-interest/high-school-senior-18-dies-after-being-struck-by-mass-train-she-was-my-whole-life-says-mom/
train,crash,crossing,2022-05-16,1,https://www.enterprisenews.com/story/news/local/2022/05/16/abington-high-senior-struck-killed-mbta-commuter-rail-train/9789131002/
train,crash,crossing,2022-05-17,1,https://www.myleaderpaper.com/news/accidents/update-one-dead-2-injured-when-train-hits-pickup-in-kimmswick/article_62151bb0-d5fd-11ec-b475-5fda45ec7029.html
train,crash,crossing,2022-05-17,1,https://www.southbendtribune.com/story/news/local/2022/05/17/osceola-train-crossing-study-could-mean-overpass-underpass/9745487002/
train,crash,crossing,2022-05-17,1,https://www.wsbtv.com/news/local/video-shows-train-smash-into-car-duluth-moments-after-driver-is-able-get-out/EHPXMI2ZQFCT7FXDZS5UANN4XU/
train,crash,crossing,2022-05-18,1,https://abcnews4.com/news/local/driver-charged-after-3-passengers-killed-by-train-in-north-charleston
train,crash,crossing,2022-05-18,1,https://www.live5news.com/2022/05/18/driver-arrested-restaurant-being-sued-after-amtrak-train-strikes-car-kills-three/
train,crash,crossing,2022-05-18,1,https://www.counton2.com/news/local-news/family-of-woman-killed-in-october-train-vs-car-crash-files-wrongful-death-lawsuit/
train,crash,crossing,2022-05-18,1,https://www.shorenewsnetwork.com/2022/05/18/police-seeking-to-identify-body-of-jane-doe-struck-and-killed-by-a-train/
train,crash,crossing,2022-05-19,1,https://arashlaw.com/05-19-2022-alameda-county-ca-pedestrian-woman-fatally-struck-and-killed-by-train-in-fremont/
train,crash,crossing,2022-05-19,1,https://www.shorenewsnetwork.com/2022/05/19/daimler-smart-car-driver-killed-in-crash-after-crossing-double-yellow-police/
train,crash,crossing,2022-05-19,1,https://www.cbsnews.com/chicago/news/metra-to-pay-12m-settlement-accident-killing-two-teenage-girls/
